State Residency When Elected,Presidential Party,Close-1,YearPres,President,Market,Date,MonthDay,Day,Close
California,Republican,966.8,1981_Reagan,Ronald Reagan,Dow Jones Index,2/26/1981,2/26,Thursday,966.8
California,Republican,974.57,1981_Reagan,Ronald Reagan,Dow Jones Index,2/27/1981,2/27,Friday,974.57
California,Republican,977.98,1981_Reagan,Ronald Reagan,Dow Jones Index,3/2/1981,3/2,Monday,977.98
California,Republican,966.01,1981_Reagan,Ronald Reagan,Dow Jones Index,3/3/1981,3/3,Tuesday,966.01
California,Republican,971.43,1981_Reagan,Ronald Reagan,Dow Jones Index,3/4/1981,3/4,Wednesday,971.43
California,Republican,964.62,1981_Reagan,Ronald Reagan,Dow Jones Index,3/5/1981,3/5,Thursday,964.62
California,Republican,964.62,1981_Reagan,Ronald Reagan,Dow Jones Index,3/6/1981,3/6,Friday,964.62
California,Republican,976.41,1981_Reagan,Ronald Reagan,Dow Jones Index,3/9/1981,3/9,Monday,976.41
California,Republican,972.65,1981_Reagan,Ronald Reagan,Dow Jones Index,3/10/1981,3/10,Tuesday,972.65
California,Republican,967.66,1981_Reagan,Ronald Reagan,Dow Jones Index,3/11/1981,3/11,Wednesday,967.66
California,Republican,989.82,1981_Reagan,Ronald Reagan,Dow Jones Index,3/12/1981,3/12,Thursday,989.82
California,Republican,985.76,1981_Reagan,Ronald Reagan,Dow Jones Index,3/13/1981,3/13,Friday,985.76
California,Republican,1002.78,1981_Reagan,Ronald Reagan,Dow Jones Index,3/16/1981,3/16,Monday,1002.78
California,Republican,992.52,1981_Reagan,Ronald Reagan,Dow Jones Index,3/17/1981,3/17,Tuesday,992.52
California,Republican,994.05,1981_Reagan,Ronald Reagan,Dow Jones Index,3/18/1981,3/18,Wednesday,994.05
California,Republican,986.57,1981_Reagan,Ronald Reagan,Dow Jones Index,3/19/1981,3/19,Thursday,986.57
California,Republican,992.79,1981_Reagan,Ronald Reagan,Dow Jones Index,3/20/1981,3/20,Friday,992.79
California,Republican,1004.23,1981_Reagan,Ronald Reagan,Dow Jones Index,3/23/1981,3/23,Monday,1004.23
California,Republican,996.12,1981_Reagan,Ronald Reagan,Dow Jones Index,3/24/1981,3/24,Tuesday,996.12
California,Republican,1015.21,1981_Reagan,Ronald Reagan,Dow Jones Index,3/25/1981,3/25,Wednesday,1015.21
California,Republican,1005.76,1981_Reagan,Ronald Reagan,Dow Jones Index,3/26/1981,3/26,Thursday,1005.76
California,Republican,994.77,1981_Reagan,Ronald Reagan,Dow Jones Index,3/27/1981,3/27,Friday,994.77
California,Republican,992.16,1981_Reagan,Ronald Reagan,Dow Jones Index,3/30/1981,3/30,Monday,992.16
California,Republican,1003.87,1981_Reagan,Ronald Reagan,Dow Jones Index,3/31/1981,3/31,Tuesday,1003.87
California,Republican,1014.13,1981_Reagan,Ronald Reagan,Dow Jones Index,4/1/1981,4/1,Wednesday,1014.13
California,Republican,1009,1981_Reagan,Ronald Reagan,Dow Jones Index,4/2/1981,4/2,Thursday,1009
California,Republican,1007.11,1981_Reagan,Ronald Reagan,Dow Jones Index,4/3/1981,4/3,Friday,1007.11
California,Republican,994.23,1981_Reagan,Ronald Reagan,Dow Jones Index,4/6/1981,4/6,Monday,994.23
California,Republican,992.88,1981_Reagan,Ronald Reagan,Dow Jones Index,4/7/1981,4/7,Tuesday,992.88
California,Republican,993.42,1981_Reagan,Ronald Reagan,Dow Jones Index,4/8/1981,4/8,Wednesday,993.42
California,Republican,998.82,1981_Reagan,Ronald Reagan,Dow Jones Index,4/9/1981,4/9,Thursday,998.82
California,Republican,1000.26,1981_Reagan,Ronald Reagan,Dow Jones Index,4/10/1981,4/10,Friday,1000.26
California,Republican,993.15,1981_Reagan,Ronald Reagan,Dow Jones Index,4/13/1981,4/13,Monday,993.15
California,Republican,989.1,1981_Reagan,Ronald Reagan,Dow Jones Index,4/14/1981,4/14,Tuesday,989.1
California,Republican,1001.71,1981_Reagan,Ronald Reagan,Dow Jones Index,4/15/1981,4/15,Wednesday,1001.71
California,Republican,1005.58,1981_Reagan,Ronald Reagan,Dow Jones Index,4/16/1981,4/16,Thursday,1005.58
California,Republican,1015.93,1981_Reagan,Ronald Reagan,Dow Jones Index,4/20/1981,4/20,Monday,1015.93
California,Republican,1005.94,1981_Reagan,Ronald Reagan,Dow Jones Index,4/21/1981,4/21,Tuesday,1005.94
California,Republican,1007.02,1981_Reagan,Ronald Reagan,Dow Jones Index,4/22/1981,4/22,Wednesday,1007.02
California,Republican,1010.26,1981_Reagan,Ronald Reagan,Dow Jones Index,4/23/1981,4/23,Thursday,1010.26
California,Republican,1020.35,1981_Reagan,Ronald Reagan,Dow Jones Index,4/24/1981,4/24,Friday,1020.35
California,Republican,1024.04,1981_Reagan,Ronald Reagan,Dow Jones Index,4/27/1981,4/27,Monday,1024.04
California,Republican,1016.92,1981_Reagan,Ronald Reagan,Dow Jones Index,4/28/1981,4/28,Tuesday,1016.92
California,Republican,1004.32,1981_Reagan,Ronald Reagan,Dow Jones Index,4/29/1981,4/29,Wednesday,1004.32
California,Republican,997.74,1981_Reagan,Ronald Reagan,Dow Jones Index,4/30/1981,4/30,Thursday,997.74
California,Republican,201.580002,1981_Reagan,Ronald Reagan,NASDAQ,1/19/1981,1/19,Monday,201.580002
California,Republican,198.720001,1981_Reagan,Ronald Reagan,NASDAQ,1/20/1981,1/20,Tuesday,198.720001
California,Republican,198.089996,1981_Reagan,Ronald Reagan,NASDAQ,1/21/1981,1/21,Wednesday,198.089996
California,Republican,197.119995,1981_Reagan,Ronald Reagan,NASDAQ,1/22/1981,1/22,Thursday,197.119995
California,Republican,197.520004,1981_Reagan,Ronald Reagan,NASDAQ,1/23/1981,1/23,Friday,197.520004
California,Republican,196.130005,1981_Reagan,Ronald Reagan,NASDAQ,1/26/1981,1/26,Monday,196.130005
California,Republican,197.179993,1981_Reagan,Ronald Reagan,NASDAQ,1/27/1981,1/27,Tuesday,197.179993
California,Republican,197.369995,1981_Reagan,Ronald Reagan,NASDAQ,1/28/1981,1/28,Wednesday,197.369995
California,Republican,197.880005,1981_Reagan,Ronald Reagan,NASDAQ,1/29/1981,1/29,Thursday,197.880005
California,Republican,197.809998,1981_Reagan,Ronald Reagan,NASDAQ,1/30/1981,1/30,Friday,197.809998
California,Republican,193.089996,1981_Reagan,Ronald Reagan,NASDAQ,2/2/1981,2/2,Monday,193.089996
California,Republican,193.559998,1981_Reagan,Ronald Reagan,NASDAQ,2/3/1981,2/3,Tuesday,193.559998
California,Republican,194.570007,1981_Reagan,Ronald Reagan,NASDAQ,2/4/1981,2/4,Wednesday,194.570007
California,Republican,196.289993,1981_Reagan,Ronald Reagan,NASDAQ,2/5/1981,2/5,Thursday,196.289993
California,Republican,197.869995,1981_Reagan,Ronald Reagan,NASDAQ,2/6/1981,2/6,Friday,197.869995
California,Republican,196.929993,1981_Reagan,Ronald Reagan,NASDAQ,2/9/1981,2/9,Monday,196.929993
California,Republican,196.699997,1981_Reagan,Ronald Reagan,NASDAQ,2/10/1981,2/10,Tuesday,196.699997
California,Republican,195.809998,1981_Reagan,Ronald Reagan,NASDAQ,2/11/1981,2/11,Wednesday,195.809998
California,Republican,194.610001,1981_Reagan,Ronald Reagan,NASDAQ,2/12/1981,2/12,Thursday,194.610001
California,Republican,193.889999,1981_Reagan,Ronald Reagan,NASDAQ,2/13/1981,2/13,Friday,193.889999
California,Republican,193.979996,1981_Reagan,Ronald Reagan,NASDAQ,2/17/1981,2/17,Tuesday,193.979996
California,Republican,194.729996,1981_Reagan,Ronald Reagan,NASDAQ,2/18/1981,2/18,Wednesday,194.729996
California,Republican,192.740005,1981_Reagan,Ronald Reagan,NASDAQ,2/19/1981,2/19,Thursday,192.740005
California,Republican,192.289993,1981_Reagan,Ronald Reagan,NASDAQ,2/20/1981,2/20,Friday,192.289993
California,Republican,193.059998,1981_Reagan,Ronald Reagan,NASDAQ,2/23/1981,2/23,Monday,193.059998
California,Republican,193.940002,1981_Reagan,Ronald Reagan,NASDAQ,2/24/1981,2/24,Tuesday,193.940002
California,Republican,193.990005,1981_Reagan,Ronald Reagan,NASDAQ,2/25/1981,2/25,Wednesday,193.990005
California,Republican,196.130005,1981_Reagan,Ronald Reagan,NASDAQ,2/26/1981,2/26,Thursday,196.130005
California,Republican,198.009995,1981_Reagan,Ronald Reagan,NASDAQ,2/27/1981,2/27,Friday,198.009995
California,Republican,199.059998,1981_Reagan,Ronald Reagan,NASDAQ,3/2/1981,3/2,Monday,199.059998
California,Republican,198.350006,1981_Reagan,Ronald Reagan,NASDAQ,3/3/1981,3/3,Tuesday,198.350006
California,Republican,198.75,1981_Reagan,Ronald Reagan,NASDAQ,3/4/1981,3/4,Wednesday,198.75
California,Republican,199.050003,1981_Reagan,Ronald Reagan,NASDAQ,3/5/1981,3/5,Thursday,199.050003
California,Republican,199.889999,1981_Reagan,Ronald Reagan,NASDAQ,3/6/1981,3/6,Friday,199.889999
California,Republican,200.139999,1981_Reagan,Ronald Reagan,NASDAQ,3/9/1981,3/9,Monday,200.139999
California,Republican,199.029999,1981_Reagan,Ronald Reagan,NASDAQ,3/10/1981,3/10,Tuesday,199.029999
California,Republican,198.160004,1981_Reagan,Ronald Reagan,NASDAQ,3/11/1981,3/11,Wednesday,198.160004
California,Republican,200.669998,1981_Reagan,Ronald Reagan,NASDAQ,3/12/1981,3/12,Thursday,200.669998
California,Republican,202.169998,1981_Reagan,Ronald Reagan,NASDAQ,3/13/1981,3/13,Friday,202.169998
California,Republican,203.440002,1981_Reagan,Ronald Reagan,NASDAQ,3/16/1981,3/16,Monday,203.440002
California,Republican,203.190002,1981_Reagan,Ronald Reagan,NASDAQ,3/17/1981,3/17,Tuesday,203.190002
California,Republican,204,1981_Reagan,Ronald Reagan,NASDAQ,3/18/1981,3/18,Wednesday,204
California,Republican,204.449997,1981_Reagan,Ronald Reagan,NASDAQ,3/19/1981,3/19,Thursday,204.449997
California,Republican,206.289993,1981_Reagan,Ronald Reagan,NASDAQ,3/20/1981,3/20,Friday,206.289993
California,Republican,207.619995,1981_Reagan,Ronald Reagan,NASDAQ,3/23/1981,3/23,Monday,207.619995
California,Republican,207.699997,1981_Reagan,Ronald Reagan,NASDAQ,3/24/1981,3/24,Tuesday,207.699997
California,Republican,209.309998,1981_Reagan,Ronald Reagan,NASDAQ,3/25/1981,3/25,Wednesday,209.309998
California,Republican,209.529999,1981_Reagan,Ronald Reagan,NASDAQ,3/26/1981,3/26,Thursday,209.529999
California,Republican,208.820007,1981_Reagan,Ronald Reagan,NASDAQ,3/27/1981,3/27,Friday,208.820007
California,Republican,208.960007,1981_Reagan,Ronald Reagan,NASDAQ,3/30/1981,3/30,Monday,208.960007
California,Republican,210.179993,1981_Reagan,Ronald Reagan,NASDAQ,3/31/1981,3/31,Tuesday,210.179993
California,Republican,211.339996,1981_Reagan,Ronald Reagan,NASDAQ,4/1/1981,4/1,Wednesday,211.339996
California,Republican,211.960007,1981_Reagan,Ronald Reagan,NASDAQ,4/2/1981,4/2,Thursday,211.960007
California,Republican,212.649994,1981_Reagan,Ronald Reagan,NASDAQ,4/3/1981,4/3,Friday,212.649994
California,Republican,211.270004,1981_Reagan,Ronald Reagan,NASDAQ,4/6/1981,4/6,Monday,211.270004
California,Republican,211.759995,1981_Reagan,Ronald Reagan,NASDAQ,4/7/1981,4/7,Tuesday,211.759995
California,Republican,212.800003,1981_Reagan,Ronald Reagan,NASDAQ,4/8/1981,4/8,Wednesday,212.800003
California,Republican,213.910004,1981_Reagan,Ronald Reagan,NASDAQ,4/9/1981,4/9,Thursday,213.910004
California,Republican,215.149994,1981_Reagan,Ronald Reagan,NASDAQ,4/10/1981,4/10,Friday,215.149994
California,Republican,214.330002,1981_Reagan,Ronald Reagan,NASDAQ,4/13/1981,4/13,Monday,214.330002
California,Republican,213.389999,1981_Reagan,Ronald Reagan,NASDAQ,4/14/1981,4/14,Tuesday,213.389999
California,Republican,214.979996,1981_Reagan,Ronald Reagan,NASDAQ,4/15/1981,4/15,Wednesday,214.979996
California,Republican,216.639999,1981_Reagan,Ronald Reagan,NASDAQ,4/16/1981,4/16,Thursday,216.639999
California,Republican,217.550003,1981_Reagan,Ronald Reagan,NASDAQ,4/20/1981,4/20,Monday,217.550003
California,Republican,216.729996,1981_Reagan,Ronald Reagan,NASDAQ,4/21/1981,4/21,Tuesday,216.729996
California,Republican,217.190002,1981_Reagan,Ronald Reagan,NASDAQ,4/22/1981,4/22,Wednesday,217.190002
California,Republican,218.020004,1981_Reagan,Ronald Reagan,NASDAQ,4/23/1981,4/23,Thursday,218.020004
California,Republican,219.559998,1981_Reagan,Ronald Reagan,NASDAQ,4/24/1981,4/24,Friday,219.559998
California,Republican,219.880005,1981_Reagan,Ronald Reagan,NASDAQ,4/27/1981,4/27,Monday,219.880005
California,Republican,217.630005,1981_Reagan,Ronald Reagan,NASDAQ,4/28/1981,4/28,Tuesday,217.630005
California,Republican,216.220001,1981_Reagan,Ronald Reagan,NASDAQ,4/29/1981,4/29,Wednesday,216.220001
California,Republican,216.740005,1981_Reagan,Ronald Reagan,NASDAQ,4/30/1981,4/30,Thursday,216.740005
California,Republican,134.369995,1981_Reagan,Ronald Reagan,S&P 500,1/19/1981,1/19,Monday,134.369995
California,Republican,131.649994,1981_Reagan,Ronald Reagan,S&P 500,1/20/1981,1/20,Tuesday,131.649994
California,Republican,131.360001,1981_Reagan,Ronald Reagan,S&P 500,1/21/1981,1/21,Wednesday,131.360001
California,Republican,130.259995,1981_Reagan,Ronald Reagan,S&P 500,1/22/1981,1/22,Thursday,130.259995
California,Republican,130.229996,1981_Reagan,Ronald Reagan,S&P 500,1/23/1981,1/23,Friday,130.229996
California,Republican,129.839996,1981_Reagan,Ronald Reagan,S&P 500,1/26/1981,1/26,Monday,129.839996
California,Republican,131.119995,1981_Reagan,Ronald Reagan,S&P 500,1/27/1981,1/27,Tuesday,131.119995
California,Republican,130.339996,1981_Reagan,Ronald Reagan,S&P 500,1/28/1981,1/28,Wednesday,130.339996
California,Republican,130.240005,1981_Reagan,Ronald Reagan,S&P 500,1/29/1981,1/29,Thursday,130.240005
California,Republican,129.550003,1981_Reagan,Ronald Reagan,S&P 500,1/30/1981,1/30,Friday,129.550003
California,Republican,126.910004,1981_Reagan,Ronald Reagan,S&P 500,2/2/1981,2/2,Monday,126.910004
California,Republican,128.460007,1981_Reagan,Ronald Reagan,S&P 500,2/3/1981,2/3,Tuesday,128.460007
California,Republican,128.589996,1981_Reagan,Ronald Reagan,S&P 500,2/4/1981,2/4,Wednesday,128.589996
California,Republican,129.630005,1981_Reagan,Ronald Reagan,S&P 500,2/5/1981,2/5,Thursday,129.630005
California,Republican,130.600006,1981_Reagan,Ronald Reagan,S&P 500,2/6/1981,2/6,Friday,130.600006
California,Republican,129.270004,1981_Reagan,Ronald Reagan,S&P 500,2/9/1981,2/9,Monday,129.270004
California,Republican,129.240005,1981_Reagan,Ronald Reagan,S&P 500,2/10/1981,2/10,Tuesday,129.240005
California,Republican,128.240005,1981_Reagan,Ronald Reagan,S&P 500,2/11/1981,2/11,Wednesday,128.240005
California,Republican,127.480003,1981_Reagan,Ronald Reagan,S&P 500,2/12/1981,2/12,Thursday,127.480003
California,Republican,126.980003,1981_Reagan,Ronald Reagan,S&P 500,2/13/1981,2/13,Friday,126.980003
California,Republican,127.809998,1981_Reagan,Ronald Reagan,S&P 500,2/17/1981,2/17,Tuesday,127.809998
California,Republican,128.479996,1981_Reagan,Ronald Reagan,S&P 500,2/18/1981,2/18,Wednesday,128.479996
California,Republican,126.610001,1981_Reagan,Ronald Reagan,S&P 500,2/19/1981,2/19,Thursday,126.610001
California,Republican,126.580002,1981_Reagan,Ronald Reagan,S&P 500,2/20/1981,2/20,Friday,126.580002
California,Republican,127.349998,1981_Reagan,Ronald Reagan,S&P 500,2/23/1981,2/23,Monday,127.349998
California,Republican,127.389999,1981_Reagan,Ronald Reagan,S&P 500,2/24/1981,2/24,Tuesday,127.389999
California,Republican,128.520004,1981_Reagan,Ronald Reagan,S&P 500,2/25/1981,2/25,Wednesday,128.520004
California,Republican,130.100006,1981_Reagan,Ronald Reagan,S&P 500,2/26/1981,2/26,Thursday,130.100006
California,Republican,131.270004,1981_Reagan,Ronald Reagan,S&P 500,2/27/1981,2/27,Friday,131.270004
California,Republican,132.009995,1981_Reagan,Ronald Reagan,S&P 500,3/2/1981,3/2,Monday,132.009995
California,Republican,130.559998,1981_Reagan,Ronald Reagan,S&P 500,3/3/1981,3/3,Tuesday,130.559998
California,Republican,130.860001,1981_Reagan,Ronald Reagan,S&P 500,3/4/1981,3/4,Wednesday,130.860001
California,Republican,129.929993,1981_Reagan,Ronald Reagan,S&P 500,3/5/1981,3/5,Thursday,129.929993
California,Republican,129.850006,1981_Reagan,Ronald Reagan,S&P 500,3/6/1981,3/6,Friday,129.850006
California,Republican,131.119995,1981_Reagan,Ronald Reagan,S&P 500,3/9/1981,3/9,Monday,131.119995
California,Republican,130.460007,1981_Reagan,Ronald Reagan,S&P 500,3/10/1981,3/10,Tuesday,130.460007
California,Republican,129.949997,1981_Reagan,Ronald Reagan,S&P 500,3/11/1981,3/11,Wednesday,129.949997
California,Republican,133.190002,1981_Reagan,Ronald Reagan,S&P 500,3/12/1981,3/12,Thursday,133.190002
California,Republican,133.110001,1981_Reagan,Ronald Reagan,S&P 500,3/13/1981,3/13,Friday,133.110001
California,Republican,134.679993,1981_Reagan,Ronald Reagan,S&P 500,3/16/1981,3/16,Monday,134.679993
California,Republican,133.919998,1981_Reagan,Ronald Reagan,S&P 500,3/17/1981,3/17,Tuesday,133.919998
California,Republican,134.220001,1981_Reagan,Ronald Reagan,S&P 500,3/18/1981,3/18,Wednesday,134.220001
California,Republican,133.460007,1981_Reagan,Ronald Reagan,S&P 500,3/19/1981,3/19,Thursday,133.460007
California,Republican,134.080002,1981_Reagan,Ronald Reagan,S&P 500,3/20/1981,3/20,Friday,134.080002
California,Republican,135.690002,1981_Reagan,Ronald Reagan,S&P 500,3/23/1981,3/23,Monday,135.690002
California,Republican,134.669998,1981_Reagan,Ronald Reagan,S&P 500,3/24/1981,3/24,Tuesday,134.669998
California,Republican,137.110001,1981_Reagan,Ronald Reagan,S&P 500,3/25/1981,3/25,Wednesday,137.110001
California,Republican,136.270004,1981_Reagan,Ronald Reagan,S&P 500,3/26/1981,3/26,Thursday,136.270004
California,Republican,134.649994,1981_Reagan,Ronald Reagan,S&P 500,3/27/1981,3/27,Friday,134.649994
California,Republican,134.279999,1981_Reagan,Ronald Reagan,S&P 500,3/30/1981,3/30,Monday,134.279999
California,Republican,136,1981_Reagan,Ronald Reagan,S&P 500,3/31/1981,3/31,Tuesday,136
California,Republican,136.570007,1981_Reagan,Ronald Reagan,S&P 500,4/1/1981,4/1,Wednesday,136.570007
California,Republican,136.320007,1981_Reagan,Ronald Reagan,S&P 500,4/2/1981,4/2,Thursday,136.320007
California,Republican,135.490005,1981_Reagan,Ronald Reagan,S&P 500,4/3/1981,4/3,Friday,135.490005
California,Republican,133.929993,1981_Reagan,Ronald Reagan,S&P 500,4/6/1981,4/6,Monday,133.929993
California,Republican,133.910004,1981_Reagan,Ronald Reagan,S&P 500,4/7/1981,4/7,Tuesday,133.910004
California,Republican,134.309998,1981_Reagan,Ronald Reagan,S&P 500,4/8/1981,4/8,Wednesday,134.309998
California,Republican,134.669998,1981_Reagan,Ronald Reagan,S&P 500,4/9/1981,4/9,Thursday,134.669998
California,Republican,134.509995,1981_Reagan,Ronald Reagan,S&P 500,4/10/1981,4/10,Friday,134.509995
California,Republican,133.149994,1981_Reagan,Ronald Reagan,S&P 500,4/13/1981,4/13,Monday,133.149994
California,Republican,132.679993,1981_Reagan,Ronald Reagan,S&P 500,4/14/1981,4/14,Tuesday,132.679993
California,Republican,134.169998,1981_Reagan,Ronald Reagan,S&P 500,4/15/1981,4/15,Wednesday,134.169998
California,Republican,134.699997,1981_Reagan,Ronald Reagan,S&P 500,4/16/1981,4/16,Thursday,134.699997
California,Republican,135.449997,1981_Reagan,Ronald Reagan,S&P 500,4/20/1981,4/20,Monday,135.449997
California,Republican,134.229996,1981_Reagan,Ronald Reagan,S&P 500,4/21/1981,4/21,Tuesday,134.229996
California,Republican,134.139999,1981_Reagan,Ronald Reagan,S&P 500,4/22/1981,4/22,Wednesday,134.139999
California,Republican,133.940002,1981_Reagan,Ronald Reagan,S&P 500,4/23/1981,4/23,Thursday,133.940002
California,Republican,135.139999,1981_Reagan,Ronald Reagan,S&P 500,4/24/1981,4/24,Friday,135.139999
California,Republican,135.479996,1981_Reagan,Ronald Reagan,S&P 500,4/27/1981,4/27,Monday,135.479996
California,Republican,134.330002,1981_Reagan,Ronald Reagan,S&P 500,4/28/1981,4/28,Tuesday,134.330002
California,Republican,133.050003,1981_Reagan,Ronald Reagan,S&P 500,4/29/1981,4/29,Wednesday,133.050003
California,Republican,132.809998,1981_Reagan,Ronald Reagan,S&P 500,4/30/1981,4/30,Thursday,132.809998
Texas,Republican,2239.11,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/19/1989,1/19,Thursday,2239.11
Texas,Republican,2235.36,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/20/1989,1/20,Friday,2235.36
Texas,Republican,2218.39,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/23/1989,1/23,Monday,2218.39
Texas,Republican,2256.43,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/24/1989,1/24,Tuesday,2256.43
Texas,Republican,2265.89,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/25/1989,1/25,Wednesday,2265.89
Texas,Republican,2291.07,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/26/1989,1/26,Thursday,2291.07
Texas,Republican,2322.86,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/27/1989,1/27,Friday,2322.86
Texas,Republican,2324.11,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/30/1989,1/30,Monday,2324.11
Texas,Republican,2342.32,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,1/31/1989,1/31,Tuesday,2342.32
Texas,Republican,2338.21,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/1/1989,2/1,Wednesday,2338.21
Texas,Republican,2333.75,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/2/1989,2/2,Thursday,2333.75
Texas,Republican,2331.25,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/3/1989,2/3,Friday,2331.25
Texas,Republican,2321.07,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/6/1989,2/6,Monday,2321.07
Texas,Republican,2347.14,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/7/1989,2/7,Tuesday,2347.14
Texas,Republican,2343.21,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/8/1989,2/8,Wednesday,2343.21
Texas,Republican,2323.04,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/9/1989,2/9,Thursday,2323.04
Texas,Republican,2286.07,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/10/1989,2/10,Friday,2286.07
Texas,Republican,2282.5,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/13/1989,2/13,Monday,2282.5
Texas,Republican,2281.25,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/14/1989,2/14,Tuesday,2281.25
Texas,Republican,2303.93,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/15/1989,2/15,Wednesday,2303.93
Texas,Republican,2311.43,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/16/1989,2/16,Thursday,2311.43
Texas,Republican,2324.82,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/17/1989,2/17,Friday,2324.82
Texas,Republican,2326.43,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/21/1989,2/21,Tuesday,2326.43
Texas,Republican,2283.93,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/22/1989,2/22,Wednesday,2283.93
Texas,Republican,2289.46,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/23/1989,2/23,Thursday,2289.46
Texas,Republican,2245.54,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/24/1989,2/24,Friday,2245.54
Texas,Republican,2250.36,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/27/1989,2/27,Monday,2250.36
Texas,Republican,2258.39,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,2/28/1989,2/28,Tuesday,2258.39
Texas,Republican,2243.04,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/1/1989,3/1,Wednesday,2243.04
Texas,Republican,2265.71,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/2/1989,3/2,Thursday,2265.71
Texas,Republican,2274.29,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/3/1989,3/3,Friday,2274.29
Texas,Republican,2294.82,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/6/1989,3/6,Monday,2294.82
Texas,Republican,2290.71,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/7/1989,3/7,Tuesday,2290.71
Texas,Republican,2295.54,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/8/1989,3/8,Wednesday,2295.54
Texas,Republican,2291.43,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/9/1989,3/9,Thursday,2291.43
Texas,Republican,2282.14,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/10/1989,3/10,Friday,2282.14
Texas,Republican,2306.25,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/13/1989,3/13,Monday,2306.25
Texas,Republican,2306.25,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/14/1989,3/14,Tuesday,2306.25
Texas,Republican,2320.54,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/15/1989,3/15,Wednesday,2320.54
Texas,Republican,2340.71,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/16/1989,3/16,Thursday,2340.71
Texas,Republican,2292.14,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/17/1989,3/17,Friday,2292.14
Texas,Republican,2262.5,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/20/1989,3/20,Monday,2262.5
Texas,Republican,2266.25,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/21/1989,3/21,Tuesday,2266.25
Texas,Republican,2263.21,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/22/1989,3/22,Wednesday,2263.21
Texas,Republican,2243.04,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/23/1989,3/23,Thursday,2243.04
Texas,Republican,2257.86,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/27/1989,3/27,Monday,2257.86
Texas,Republican,2275.54,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/28/1989,3/28,Tuesday,2275.54
Texas,Republican,2281.52,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/29/1989,3/29,Wednesday,2281.52
Texas,Republican,2281.34,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/30/1989,3/30,Thursday,2281.34
Texas,Republican,2293.62,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,3/31/1989,3/31,Friday,2293.62
Texas,Republican,2304.8,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/3/1989,4/3,Monday,2304.8
Texas,Republican,2298.2,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/4/1989,4/4,Tuesday,2298.2
Texas,Republican,2304.8,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/5/1989,4/5,Wednesday,2304.8
Texas,Republican,2291.97,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/6/1989,4/6,Thursday,2291.97
